"model$residuals"
-16.7385512584537
-21.2982819085623
-9.65801255868531
-10.6177432088083
-6.47747385893123
-6.13720450905418
-6.99693515917715
-1.85666580930012
-5.41639645942307
-3.67612710954603
-4.93585775966899
-10.695588409792
-13.5553190599149
-17.0150497100379
-4.77478036016083
-11.4345110102838
-1.69424166040675
-5.95397231052972
-3.21370296065268
1.62656638922436
-3.7331642608986
0.60710508897844
-0.952625561144514
-9.81235621126748
-9.77208686139044
-14.1318175115134
-0.291548161636357
-6.05127881175933
3.28899053811772
0.329259887994761
3.26952923787179
8.40979858774884
1.95006793762588
11.3903372875029
6.03060663737996
-3.72912401274301
-1.48885466286597
-5.14858531298894
1.49168403688811
3.03195338676515
6.37222273664219
7.21249208651922
12.4527614363963
10.8930307862733
11.3333001361503
12.4735694860274
0.313838835904426
-16.7458918142185
-17.1056224643415
-19.6653531144645
-7.12508376458742
-10.4848144147104
-4.34454506483334
-3.4042757149563
2.13599363492074
4.07626298479777
3.91653233467482
10.1568016845518
5.9970710344289
-1.26265961569407
-4.12239026581702
-6.28212091593999
9.85814843393705
4.09841778381409
9.13868713369113
7.37895648356817
11.8192258334452
13.0594951833222
10.7997645331993
12.7400338830763
11.8803032329534
1.7205725828304
-1.63915806729255
0.601111282584491
9.64138063246153
2.78164998233856
12.4219193322156
8.16218868209264
11.5024580319697
16.2427273818467
10.2829967317238
11.8232660816008
9.76353543147784
1.30380478135488
-5.65592586876808
-4.51565651889104
5.424612830986
-1.43511781913697
8.30515153074007
4.14542088061711
10.3856902304942
17.4259595803712
9.36622893024824
17.8064982801253
10.8467676300023
-1.71296302012065
0.627306329756391
-5.73242432036658
3.90784502951047
8.0481143793875
11.2883837292645
8.02865307914159
14.3689224290186
18.4091917788957
13.7494611287727
19.0897304786497
12.6299998285268
-3.32973082159618
-0.789461471719143
-1.0491921218421
3.99107722803494
2.73134657791198
8.47161592778902
1.71188527766606
11.2521546275431
13.1924239774201
12.5326933272972
16.2729626771742
6.81323202705125
-5.2464986230717
-4.80622927319467
-9.16595992331762
1.47430942655941
-3.98542122356355
0.354848126313486
-0.204882523809469
2.83538682606757
4.9756561759446
1.71592552582165
4.65619487569869
-4.90353577442428
-15.2632664245472
-16.1229970746702
-16.5827277247932
-8.64245837491611
-9.30218902503908
-5.96191967516204
-4.52165032528499
-2.58138097540796
0.858888374469082
-1.40084227565388
-1.86057292577684
-5.5203035758998
-14.7800342260228
-14.0397648761457
-15.9994955262687
-6.45922617639164
-12.5189568265146
-1.67868747663757
-3.33841812676052
0.401851223116509
5.04212057299356
1.38238992287059
3.52265927274763
-0.937071377375333
-10.4968020274983
-9.15653267762125
-14.1162633277442
-5.17599397786717
-4.83572462799013
-6.89545527811309
-0.155185928236058
4.58508342164098
7.02535277151803
-0.434377878604932
4.7058914712721
-1.55383917885086
-13.0135698289738
-10.2733004790968
-11.8330311292197
-9.8927617793427
-7.55249242946566
0.18777692041138
-4.97195372971158
2.66831562016546
5.5085849700425
1.14885431991953
6.38912366979658
-2.57060698032638
-13.6303376304493
